"id","codigo","dane","colegio","departamento","ciudad","direccion","barrio","telefono","web","correo_i","cumpleaños","cod_zona","sub_zona","zona_madre","responsable","id_calendario","id_segmento","id_usuario","fecha_creacion"
"134","31100102718","311001027188","Colegio Calatrava","1","Bogotá","Tv 88 # 157 - 85","Tuna Alta","6014232923","https://colegiocalatrava.edu.co/",,"0000-00-00","36014796","0",,,"2","2","11","2024-07-23 15:56:09"
"135","31126500038","311265000395","Liceo Boston","1","Bogotá","Carrera 80 N° 156-70","Casa Blanca","6808745","https://www.liceoboston.edu.co/",,"0000-00-00","36014796","0",,,"2","2","11","2024-07-23 15:56:09"
"136","31184800034","311848000341","Colegio Jordan de Sajonia","1","Bogotá","Cr1 68- 50","Rosales","7561011",,,"0000-00-00","4226571","0",,,"1","3","11","2024-09-02 15:02:19"
"137","31176900092","311001001022","Colegio Rosario santodomingo","1","Bogotá","Cll 68 0 - 51 este ","Rosales","2171000",,,"0000-00-00","4226571","0",,,"1","3","11","2024-09-02 15:02:19"
"138","31184800028","311848000286","Colegio Militar Antonio Ricaurte","1","Bogotá","Cra 8 # 47 - 52","Chapinero","2323249",,,"0000-00-00","74838","0",,,"1","0","11","2024-07-23 15:56:09"
"139","31100100902","311001000981","LICEO SANTA HELENA","1","Bogotá","CRA 60 # 91 A - 05","RIONEGRO","2568996","https://liceosantahelena.edu.co",,"0000-00-00","46788743","14",,,"1","1","11","2024-09-30 15:58:55"
"140","31176900103","311769001030","Colegio Nuevo Gimnasio","1","Bogotá","Calle 81 # 11 – 71","El Retiro","2578444",,,"0000-00-00","4226571","0",,,"1","1","11","2024-09-02 15:02:19"
"142","31100109359","311001093598","LICEO INTEGRAL LA GRANJA","1","Bogotá","CALLE 77 # 83 - 52","LA GRANJA","2516413",,,"0000-00-00","4226571","0",,,"1","4","11","2024-09-02 15:02:19"
"143","31100109112","311001091129","GIMNASIO CAMPESTRE","1","Bogotá","Calle 165 # 19-50","San Cristobal Norte","5261700",,,"0000-00-00","36014796","0",,,"1","4","11","2024-07-23 15:56:09"
"144","31100104750","311001047502","KNIGHTSBRIDGE SCHOOLS INTERNATIONAL","1","Bogotá","Calle 221 # 115-51","Guaymaral","7456215","https://ksi-bogota.com/es/",,"0000-00-00","36014796","0",,,"2","2","11","2024-07-23 15:56:09"
"145","31100110166","311769000921","COLEGIO HELVETIA","1","Bogotá","CALLE 128 # 71A - 91","BELLA SUIZA","6247374",,,"0000-00-00","36014796","0",,,"2","2","11","2024-07-23 15:56:09"
"146","31100110764","311848000286","GIMNASIO DE LOS CERROS","1","Bogotá","CALLE 119 # 4 - 48","USAQUEN","6576000",,,"0000-00-00","36014796","0",,,"2","0","11","2024-07-23 15:56:09"
"147","31100109045","311001090459","Tecnico Francisco José de caldas","1","Bogotá","Cras 69a n. 68b -02","Bosque popular","2583523",,,"0000-00-00","4226571","0",,,"1","1","11","2024-09-02 15:02:19"
"148","31100109340","311001093407","Champagnat","1","Bogotá","Calle 39 con carrera 17","La Soledad","0","www.colegiochampagnat.edu.co",,"0000-00-00","4226571","0",,,"1","3","11","2024-09-02 15:02:19"
"149","31100109041","311769001030","Colegio Asosiervas","1","Bogotá","Calle  135 No.  91 A 30","Villa Elisa Suba","6813172","www.colegioasosiervas.edu.co",,"0000-00-00","74838","0",,,"1","1","13","2024-07-23 15:56:09"
"150","31100104728","311769004268","Gimnasio Academico Regional","1","Bogotá","Carrera 108A  No.139-26","Las Flores Suba","6883083/5716571671",,,"1900-10-15","5656","0",,,"1","3","13","2024-09-25 08:38:59"
"151","31100104386","311001093598","LICEO PEDAGOGICO CATHERBLANC S.A.S.","1","Bogotá","CL 155 D # 98 - 45","SUBA ORQUIDEAS","6833561 -- 6811296",,,"0000-00-00","4560595","1",,"DIANA DIAZ","1","4","13","2024-08-01 10:16:52"
"152","31100106515","311001091129","Colegio Hogar de Nazareth","1","Bogotá","Calle 142 No. 114 C - 11","Puerta del sol suba","6877813- 3105786523",,"colegionazareth61@gmail.com","0000-00-00","90896166","0",,,"1","2","13","2024-10-10 12:30:34"
"153","31100109440","311001047502","Gimnasio Mixto Manuel del Socorro Rodriguez","1","Bogotá","CALLE. 157Bis NO. 94-05"," suba salitre","6839499 / 6852838","https://gmmsr.edu.co/vida-escolar/","info@gmmsr.edu.co","0000-00-00","90896166","0",,,"1","1","13","2024-09-25 08:38:59"
"156","31176900428","311001090459","GIMNASIO MODERNO GENERACION DEL FUTURO","1","Bogotá","KR 114 # 152 D - 63/09/07","LOS ALMENDROS DEL NORTE","6240917 -- 6240918 -","https://www.gmgeneraciondelfuturo.edu.co/admisiones/","generaciondelfuturo2020 @hotmail.com","0000-00-00","90896166","1",,,"1","1","13","2024-08-01 10:16:52"
"157","31100110651","311001093407","Colegio Nueva Verona Ltda","1","Bogotá","KR 147 A # 132 B - 06","LISBOA","5364679",,"colnuve@yahoo.es","0000-00-00","90896166","1",,,"1","4","13","2024-08-01 10:16:52"
"158","31100110649","311001090416","GIMNASIO ARTISTICO DE SUBA","1","Bogotá","KR 104 # 140 - 05","LAS FLORES","5359845 -- 6876267","www.gimnasioartistico.com  --  www.gimnasioartisticodesuba.edu.co",,"0000-00-00","4560595","1",,"DIANA DIAZ","1","0","13","2024-08-01 10:16:52"
"159","31176900078","311769000785","Institución Educativa Compartir Suba","1","Bogotá","Carrera 128 No.146-52","Suba compartir","6971161/6970024",,,"0000-00-00","90896166","0",,,"1","1","13","2024-09-25 08:38:59"
"161","31176900354","311001065152","Colegio Acoinprev","1","Bogotá","Calle 125 No.95 A 63","Suba rincon","6829367 / 6921318 / ","www.colegioacoinprev.edu.co","secretaria@colegioacoinprev.edu.co","0000-00-00","90896166","0",,,"1","1","13","2024-09-25 08:38:59"
"162","41176900012","311001094403","colegio reuven feurstein","1","Bogotá","Carrera  100 B No.153 85","Suba salitre","5370405 / 6811264",,,"0000-00-00","90896166","0",,,"1","0","13","2024-09-25 08:38:59"
"163","31100109312","311001109257","GIMNASIO MONTREAL","1","Bogotá","KR 92 # 156 - 89","SALITRE SUBA","6815934 / 6805479","www.gimnasiomontreal.edu.co",,"0000-00-00","90896166","1",,,"1","1","13","2024-08-01 10:16:52"
"164","31100104795","311001065420","LICEO HYPATIA","1","Bogotá","CL 153 # 94 - 32","PINAR DE SUBA","6842636  --  5380292","www.liceohypatia.edu.co",,"0000-00-00","4560595","1",,"DIANA DIAZ","1","0","13","2024-08-01 10:16:52"
"165","31100109460","311769004284","INSTITUTO EDUCACION Y VIDA","1","Bogotá","CL 153 # 94 - 50","TUNA BAJA II SECTOR","5370514  --  5365190","www.eduvida.com.co",,"0000-00-00","4560595","1",,"DIANA DIAZ","1","0","13","2024-08-01 10:16:52"
"166","31100104375","311001043752","Centro Educativo Los Andes - Almendros","1","Bogotá","Carrera114B No.152F - 03","Suba almendros","6925170/6925170",,"centroandesalmendros@gmail.com","0000-00-00","90896166","0",,,"1","1","13","2024-09-25 08:38:59"
"167","31176900066","311001106495","NUEVO TALLER CREATIVO SAN MARTIN(COLEGIO CERRADO)","1","Bogotá","TV.145 NO. 133-19","Suba compartir","6876624",,,"0000-00-00","74838","0",,,"1","0","13","2024-07-23 15:56:09"
"168","31176900425","311769000785","LICEO GLOBERTH MIXTO","1","Bogotá","CL 128 88 D 02","Suba rincon","	5351908 -- 6813234",,"liceogloberth@hotmail.com","0000-00-00","90896166","0",,,"1","1","13","2024-09-25 08:38:59"
"169","31100107624","411769000089","Colegio Madre Pilar Izquierdo","1","Bogotá","Carrera 92 No.150A - 96","Suba pinar","6922623/745 0529",,,"1900-07-27","46788743","14",,"ILS - Liceth Correa","1","0","13","2024-09-30 15:58:55"
"170","31184800381","311769003547","Colegio Parroquial Rincon De Suba(CIERRE DEFINITIVO)","1","Bogotá","Calle  129b  No.  93c -03","Suba rincon","6804620 / 5380703",,,"0000-00-00","74838","0",,,"1","0","13","2024-07-23 15:56:09"
"171","31176900330","411769000127","COLEGIO NUEVO SAN LUIS GONZAGA","1","Bogotá","KR 92 # 151 B - 61","EL PINAR DE SUBA II","6833554 / 6815208 / ","www.colnslg.com  --  www.colegionuevosanluisgonzaga.com",,"0000-00-00","4560595","1",,"DIANA DIAZ","1","0","13","2024-08-01 10:16:52"
"172","31100105031","311001093121","LICEO LA NUEVA ESTANCIA DE SUBA LTDA","1","Bogotá","KR 132 # 132 - 63","URBANIZACION LOS NOGALES DE SUBA","6909107 -- 6905456 -","www.nuevaestanciasuba.edu.co",,"0000-00-00","4560595","1",,"DIANA DIAZ","1","0","13","2024-08-01 10:16:52"
"173","31176900055","311001047952","COLEGIO INTEGRADO EDUARDO CABALLERO CALDERON","1","Bogotá","CL 132 D BIS No. 132 08","Suba La Toscana","6890458 -- 6900264",,"colegioeduardoc@yahoo.es","0000-00-00","90896166","0",,,"1","1","13","2024-09-25 08:38:59"
"174","31100100053","311001094608","Liceo Los Angeles suba","1","BOGOTA D.C. - BOGOTA DISTRITO CAPITAL"," CL 136 N # 93 A - 45","CENTRO","7422215",,"rectoria@liceolosangelessuba.edu.co","0000-00-00","90896166","0",,,"1","1","13","2024-09-25 08:38:59"
"175","31100103587","311001043752","Instituto Richard Antonio","1","Bogotá","CL 89 No. 95 F - 78 ","BACHUE","5364751",,,"0000-00-00","90896166","0",,,"1","4","13","2024-07-23 15:56:09"
"176","31100110719","311769000661","Colegio Agustiniano Suba","1","BOGOTA D.C. - BOGOTA DISTRITO CAPITAL","KR 90 146 C 40",,"(607) 6187842","www.agustinianosuba.edu.co","colegio@agustinianorte.edu.co","0000-00-00","90896166","0",,,"1","1","13","2024-09-25 08:38:59"
"177","31176900249","311769004250","Colegio Eucarístico Mercedario(TRABAJARA ILS)","1","Bogotá","Carrera  91  No. 136 - 53","Suba centro","6815123 / 6818505",,,"0000-00-00","46788743","14",,"Cecilia Velazco","1","0","13","2024-09-30 15:58:55"
"178","31100108725","311001087253","COLEGIO PEDAGOGICO NASEM","1","Bogotá","CARRERA 94 J  No.80B - 45","Quirigua","2276769",,,"0000-00-00","74838","0",,,"1","0","13","2024-07-23 15:56:09"
"180","31176900300","311769003300","COLEGIO JONATHAN SWIFT","1","Bogotá","KR 90 # 159 A - 38","S.C.TUNA ALTA","6818191 - 6218360","www.colegiojonathanswift.edu.co",,"0000-00-00","4560595","1",,"DIANA DIAZ","1","0","13","2024-08-01 10:16:52"
"181","31100109546"," 	311001050317","Centro Educativo Los Andes - Aures","1","Bogotá","Cra 104F No. 129F-10","Suba Aures","6882842 / 6883021/ 6",,"secretaria@centroandesaures.edu.co","0000-11-30","90896166","0",,,"1","1","13","2024-09-25 08:38:59"
"182","31100107667","368001002870","Colegio San Patricio","28","Floridablanca","KR 13 200 370",,"6382214",,,"0000-00-00","74838","0",,"CESAR GONZALEZ","1","0","13","2024-08-15 15:30:54"
"184","31176900400","311001035873","COLEGIO SAN JUAN DE AVIILA","1","Bogotá","KR 100 B 75 B 05","Alamos","2281625 / 4424205/22",,"secretaria@colegiosanjuandeavila.edu.co","0000-00-00","90896166","0",,,"1","1","13","2024-07-23 15:56:09"
"185","31100109029","311001107190","COLEGIO SAN NICOLAS DE TOLENTINO","1","Bogotá","Carrera  94  No. 130 A  - 7 9","Suba rincon","6855430 - 6825829",,,"0000-00-00","5656","0",,,"1","3","13","2024-09-19 10:32:02"
"186","31100109398","311769002494","Gimnasio Nuevo Suba","1","Bogotá"," CALLE 143 No.92 35","Suba centro","5328281","https://www.gns.edu.co/","info@gns.edu.co","0000-00-00","90896166","0",,,"1","1","13","2024-09-25 08:38:59"
"187","31100104086","311001087253","GIMNASIO LA CIMA","1","Bogotá","KR 112 B # 142 - 64","SUBA LOMBARDIA","8054527 -- 8054394","www.gimnasiolacima.edu.co",,"0000-00-00","4560595","1",,"DIANA DIAZ","1","0","13","2024-08-01 10:16:52"
"188","31100109290","311001051283","GIMNASIO BURBUJAS DE SABIDURIA(TRABAJARA ILS)","1","Bogotá","CALLE 143  No.111- 82","Suba lombardia","6886568",,,"0000-00-00","46788743","14",,"ILS - Liceth Correa","1","0","13","2024-09-30 15:58:55"
"189","31100100068","311769003008","COLEGIO TECNOLOGICO DE SUBA","1","Bogota","CALLE 130#90-21","RINCON DE SUBA","3125170134",,"colegiotecnologico@yahoo.com","0000-00-00","90896166","0",,,"1","1","13","2024-09-25 08:38:59"
"190","31100109750","311001095469","GIMNASIO PSICOPEDAGOGICO SUBA","1","Bogotá","KR 105 C # 133 A - 22","LOS ALCAPARROS DE SUBA","6883628 -- 6883582","https://www.gps.edu.co/admisiones/","recepcion@gps.edu.co","0000-00-00","90896166","1",,,"1","1","13","2024-08-01 10:16:52"
"191","31100100138","311001076677","COLEGIO NUEVA CIENCIA","1","Bogotá","CALLE 137 A No.112 A 03","Suba villa maria","5374585 /5371745",,"secretaria@nuevaciencia.edu.co","0000-00-00","90896166","0",,,"1","1","13","2024-09-25 08:38:59"
"192","41176900198","311001108820","GIMNASIO INFANTIL DA VINCI","1","Bogotá","CL 143 A # 127 D - 42","PARQUES DEL CAMPO SUBA","6907600 -- 6907570  ","www.gimnasiodavinci.edu.co  --  www.gimnasioinfantildavinci.edu.co",,"0000-00-00","4560595","1",,"DIANA DIAZ","1","0","13","2024-08-01 10:16:52"
"193","31100105117","311769004004","INST TEC CIAL CERROS DE SUBA","1","Bogotá","KR 100 A 139 53","Suba Antonio Granados","6810171 /6811260/318",,"colegiocerrosdesuba@gmail.com","0000-00-00","90896166","0",,,"1","2","13","2024-09-25 08:38:59"
"194","31100100170","311001090297","COLEGIO SANTO TORIBIO DE MONGROVEJO","1","Bogotá","KR 104 # 140 C - 61","LAS FLORES","6933642","www.colegiosantotoribio.edu.co",,"0000-00-00","4560595","1",,"DIANA DIAZ","1","0","13","2024-08-01 10:16:52"
"195","31100108892","311001093989","COLEGIO  SANTA ANGELA MERICI(NO TEXTOS-GUIAS PROPIAS)","1","Bogotá","CL 89 A 112 G 26","Bolivia","4316988",,,"0000-00-00","74838","0",,,"1","0","13","2024-07-23 15:56:09"
"196","31100107614","311001040869","LICEO PSICOPEDAGOGICO BOLIVIA","1","Bogotá","CL 80 106 A 10","Bolivia","2274881","https://lpb.edu.co/","yolarte@pb.edu.co","0000-00-00","90896166","0",,,"1","2","13","2024-09-25 08:38:59"
"197","31100104421","311001092907","LICEO FESAN","1","Bogotá"," CALLE  153  No. 110 -  40 ","Suba almendros","6829276/7440048","www.liceofesan.edu.co",,"0000-00-00","4209861","0",,"CARLOS EDUARDO AYALA","1","0","13","2024-10-04 10:38:56"
"198","31100101683","311001000689","LICEO GOLDEN RULE","1","Bogotá","CL 142 C BIS # 129 A - 50","SABANA DE TIBABUYES","6871962/64","https://liceocristianogoldenrule.edupage.org/","lccotrinop@goldenrule.edu.co","0000-00-00","90896166","1",,,"1","1","13","2024-08-01 10:16:52"
"199","31100109592","311001097500","LICEO ARKADIA COLOMBIA","1","Bogotá","CALLE  142 C N. 138 A -  60","Suba san carlos","5386773 -- 5370736","www.liceoarkadia.edu.co",,"0000-00-00","4560595","1",,"DIANA DIAZ","1","0","13","2024-08-01 10:16:52"
"200","31100109548","311001001383","COLEGIO BILINGÜE LISA MEITNER","1","Bogotá","AV CORPAS # 158 - 55","LAS MERCEDES SUBA","6835520 -- 6835704 -","secretaria@colegiolisameitner.edu.co -- rectoria@colegiolisameitner.edu.co",,"0000-00-00","4560595","1",,"DIANA DIAZ","1","0","13","2024-08-01 10:16:52"
"201","31176900436","411769001981","LICEO JUAN RAMON JIMENEZ","1","Bogotá","CARRETERA SUBA A COTA KM.4/Kilómetro 4 vía Suba Cota","Via suba cota","6836755 -- 311276722","https://liceojuanramonjimenez.edu.co/","institucional@ljrj.net","0000-00-00","90896166","0",,,"1","1","13","2024-09-25 08:38:59"
"202","31100105130","311001051305","LICEO INFANTIL  THOMAS DE IRIARTE","1","Bogotá","CR. 113 NO.81-46","Bolivia","4318109 / 4318169",,"colegio@lithomasdeiriarte.edu.co","0000-00-00","90896166","0",,,"1","4","13","2024-09-25 08:38:59"
"203","31100109079","311001090793","COLEGIO CENTRO LESTONNAC COMPAÑIA DE MARIA","1","Bogotá","	CARRERA  87 A No. 84 A -  81","QUIRIGUA","7429275 -- 2513498 -",,,"0000-00-00","74838","0",,,"1","2","13","2024-07-23 15:56:09"
"204","31100107643","311001088926","INSTITUTO TÉCNICO ANGELI(NO TEXTOS-GUIAS)","1","Bogotá","CL 75 A 88 55","La serena","2244496 -- 2244232 -",,,"0000-00-00","74838","0",,,"1","0","13","2024-07-23 15:56:09"
"205","31100103709","311001076146","COLEGIO PSICOPEDAGOGICO LA SABIDURIA(CIERRE DEFINITIVO)","1","Bogotá","CARRERA  110 B  No. 74 A - 12","GARCES NAVAS","4316149 / 4316721 /4",,,"0000-00-00","74838","0",,,"1","0","13","2024-07-23 15:56:09"
"207","31100103652","311001016836","COLEGIO  MONTERREY(NO TEXTOS GUIAS PROPIAS)","1","Bogotá","DIAGONAL. 87 Bis  No.79a - 23","Quirigua","5389450 / 5355957 /4",,,"0000-00-00","74838","0",,,"1","0","13","2024-07-23 15:56:09"
"208","31100109493","311001095922","LICEO MODERNO MI MUNDO IDEAL","1","Bogotá","CL 143 A # 127 D - 04","Suba sabana de tibabuyes","6908392 -- 6907424  ",,,"0000-00-00","4560595","1",,"DIANA DIAZ","1","0","13","2024-08-01 10:16:52"
"209","31100105119","311001095485","PSICOPEDAGICO NUEVO HORIZONTE(TRABAJARA ILS)","1","Bogotá","CALLE. 127C  No. 88C-52","Suba rincon(ALTOS DE LA ESPERANZA)","4072623",,,"0000-00-00","46788743","14",,"ILS - Liceth Correa","1","0","13","2024-09-30 15:58:55"
"210","31100107744","311769004365","GIMNASIO LA CAMPIÑA","1","Bogotá","CL 131 B # 109 B - 54","SUBA AURES II","(601) 308 63 71","www.gimnasiolacampina.com"," gimnasiolacampina@yahoo.es ","0000-00-00","90896166","1",,,"1","1","13","2024-08-01 10:16:52"
"211","31100105109","311001051305","JARDIN INFANTIL LA CASITA DEL BOSQUE DE SUBA","1","Bogotá","KR 95 A # 138 - 58 EDIF COMUNAL","LAS FLORES","7673153","www.lacasitadelbosque.com",,"0000-00-00","4560595","1",,"DIANA DIAZ","1","4","13","2024-08-01 10:16:52"
"212","31100107517","311001090793","	CENTRO EDUCATIVO LOMBARDIA","1","Bogotá","CARRERA 109 # 143 - 19/20","Suba lombardia","6905449 -- 6892766-6","centroedulombardia.edu.co",,"0000-00-00","90896166","0",,,"1","2","13","2024-09-25 08:38:59"
"213","31100105111","311001051119","Colegio Amanecer de luces","1","Bogotá","Carrera 106A # 69-45","Villas Del Dorado Engativa","9457473",,,"2022-09-10","90896166","0",,,"1","1","13","2024-09-25 08:38:59"
"214","31100108833","311001037094","Centro Educativo Scalas","1","Bogotá","Carrera 82 # 68B-09","Santa Helenita","601 437 2656 –  601 ","https://www.centroeducativoscalas.edu.co/","cedscalas10@educacionbogota.edu.co","0000-00-00","90896166","0",,,"1","1","13","2024-09-25 08:38:59"
"215","31100102587","311001025878","Colegio Campestre Principado De Monaco","1","Bogotá","Vereda el Abra,Cota (C/Marca)","Via Siberia","5082204",,,"0000-00-00","74838","0",,,"1","1","13","2024-07-23 15:56:09"
"216","31126500111","311001036527","COLEGIO FERVAN","1","Bogotá","Calle 75 # 101-37","Alamos sur","4333102","https://colegiofervan.edu.co/plataformas/","https://colegiofervan.edu.co/","0000-00-00","90896166","0",,,"1","2","13","2024-07-23 15:56:09"
"217","31100108783","311001087831","Liceo Integral La Granja","1","Bogotá","Calle 77 # 53-58","La granja","2516413",,,"0000-00-00","74838","0",,,"1","0","13","2024-07-23 15:56:09"
"218","41176900104","411769001042","Liceo Psicopedagogico Angeli","1","Bogotá","Calle 75A # 88-55","Alamos","2244232/7554123/3117",,"institutoangeli@gmail.com","0000-00-00","90896166","0",,,"1","1","13","2024-07-23 15:56:09"
"219","31100104431","311001094934","GIMNASIO ACADEMICO CERVANTES","1","Bogotá","Calle 75 # 89-10/16","Alamos","4344537",,,"0000-00-00","74838","0",,,"1","0","13","2024-07-23 15:56:09"
"220","31100108848","311001088489","Liceo Pedagógico San Nicolas","1","Bogotá","Calle 74A # 100-40","Alamos Norte","4695992/3103405007",,,"1900-02-02","74838","0",,,"1","4","13","2024-07-23 15:56:09"
